"AwardCategory","AwardWinner","SecondaryName.list","AwardCeremony","FilmID","FilmName","PersonID","PersonName","CompanyID","CompanyName","Title","Year","Rated","Released","Runtime","Genre","Director","Writer","Actors","Plot","Language","Country","Awards","Poster","Metascore","imdbRating","imdbVotes","imdbID","Type","totalSeasons","Season","Episode","seriesID","IMDb","Metacritic","RottenTomatoes","Rating","Rated.Date","Prime","Amazon.Type"
"Best Documentary Feature",NA,"Feras Fayyad, Kirstine Barfod, Sigrid DyekjÃ¦r","92-2020","tt7178226","The Cave","nm3450798","Kirstine Barfod",NA,NA,"The Cave",2019,"PG-13","18 Oct 2019","107 min","Documentary, War","Feras Fayyad","Alisar Hasan, Feras Fayyad","Yara Ibrahim, Amani Ballour, Salim Namour","Amidst air strikes and bombings, a group of female doctors in Ghouta, Syria struggle with systemic sexism while trying to care for the injured using limited resources.","Arabic, English","Denmark, Germany, France, United Kingdom, United States, Qatar, Syria","Nominated for 1 Oscar. 21 wins & 23 nominations total","https://m.media-amazon.com/images/M/MV5BM2RiZjcxMmMtZGFhOS00MGU4LTk0YTItZGRmZTc0ZmM2Y2MzXkEyXkFqcGdeQXVyNjgzMjQ0MTA@._V1_SX300.jpg","83","7.5","2,679","tt7178226","movie",NA,NA,NA,NA,"7.5/10","83/100","97%",NA,NA,NA,NA
"Best Documentary Feature",NA,"Feras Fayyad, Kirstine Barfod, Sigrid DyekjÃ¦r","92-2020","tt7178226","The Cave","nm1410710","Sigrid DyekjÃ¦r",NA,NA,"The Cave",2019,"PG-13","18 Oct 2019","107 min","Documentary, War","Feras Fayyad","Alisar Hasan, Feras Fayyad","Yara Ibrahim, Amani Ballour, Salim Namour","Amidst air strikes and bombings, a group of female doctors in Ghouta, Syria struggle with systemic sexism while trying to care for the injured using limited resources.","Arabic, English","Denmark, Germany, France, United Kingdom, United States, Qatar, Syria","Nominated for 1 Oscar. 21 wins & 23 nominations total","https://m.media-amazon.com/images/M/MV5BM2RiZjcxMmMtZGFhOS00MGU4LTk0YTItZGRmZTc0ZmM2Y2MzXkEyXkFqcGdeQXVyNjgzMjQ0MTA@._V1_SX300.jpg","83","7.5","2,679","tt7178226","movie",NA,NA,NA,NA,"7.5/10","83/100","97%",NA,NA,NA,NA
"Best Documentary Feature",NA,"Petra Costa, Joanna Natasegara, Shane Boris, Tiago Pavan","92-2020","tt6016744","The Edge of Democracy","nm3525467","Petra Costa",NA,NA,"The Edge of Democracy",2019,"TV-14","19 Jun 2019","121 min","Documentary, History","Petra Costa","Petra Costa, Carol Pires, David Barker","Dilma Rousseff, Luiz Inácio Lula da Silva, Marisa Letícia Lula da Silva","Political documentary and personal memoir collide in this exploration into the complex truth behind the unraveling of two Brazilian presidencies.","Portuguese, English","Brazil","Nominated for 1 Oscar. 3 wins & 15 nominations total","https://m.media-amazon.com/images/M/MV5BNDE2NGVmOWItYWI2NC00ZDcxLTk1NmQtYTE5M2U0MmIyYWM1XkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg","81","7.2","14,475","tt6016744","movie",NA,NA,NA,NA,"7.2/10","81/100","97%",NA,NA,NA,NA
"Best Documentary Feature",NA,"Petra Costa, Joanna Natasegara, Shane Boris, Tiago Pavan","92-2020","tt6016744","The Edge of Democracy","nm3319085","Joanna Natasegara",NA,NA,"The Edge of Democracy",2019,"TV-14","19 Jun 2019","121 min","Documentary, History","Petra Costa","Petra Costa, Carol Pires, David Barker","Dilma Rousseff, Luiz Inácio Lula da Silva, Marisa Letícia Lula da Silva","Political documentary and personal memoir collide in this exploration into the complex truth behind the unraveling of two Brazilian presidencies.","Portuguese, English","Brazil","Nominated for 1 Oscar. 3 wins & 15 nominations total","https://m.media-amazon.com/images/M/MV5BNDE2NGVmOWItYWI2NC00ZDcxLTk1NmQtYTE5M2U0MmIyYWM1XkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg","81","7.2","14,475","tt6016744","movie",NA,NA,NA,NA,"7.2/10","81/100","97%",NA,NA,NA,NA
"Best Documentary Feature",NA,"Petra Costa, Joanna Natasegara, Shane Boris, Tiago Pavan","92-2020","tt6016744","The Edge of Democracy","nm3312530","Shane Boris",NA,NA,"The Edge of Democracy",2019,"TV-14","19 Jun 2019","121 min","Documentary, History","Petra Costa","Petra Costa, Carol Pires, David Barker","Dilma Rousseff, Luiz Inácio Lula da Silva, Marisa Letícia Lula da Silva","Political documentary and personal memoir collide in this exploration into the complex truth behind the unraveling of two Brazilian presidencies.","Portuguese, English","Brazil","Nominated for 1 Oscar. 3 wins & 15 nominations total","https://m.media-amazon.com/images/M/MV5BNDE2NGVmOWItYWI2NC00ZDcxLTk1NmQtYTE5M2U0MmIyYWM1XkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg","81","7.2","14,475","tt6016744","movie",NA,NA,NA,NA,"7.2/10","81/100","97%",NA,NA,NA,NA
"Best Documentary Feature",NA,"Petra Costa, Joanna Natasegara, Shane Boris, Tiago Pavan","92-2020","tt6016744","The Edge of Democracy","nm6682792","Tiago Pavan",NA,NA,"The Edge of Democracy",2019,"TV-14","19 Jun 2019","121 min","Documentary, History","Petra Costa","Petra Costa, Carol Pires, David Barker","Dilma Rousseff, Luiz Inácio Lula da Silva, Marisa Letícia Lula da Silva","Political documentary and personal memoir collide in this exploration into the complex truth behind the unraveling of two Brazilian presidencies.","Portuguese, English","Brazil","Nominated for 1 Oscar. 3 wins & 15 nominations total","https://m.media-amazon.com/images/M/MV5BNDE2NGVmOWItYWI2NC00ZDcxLTk1NmQtYTE5M2U0MmIyYWM1XkEyXkFqcGdeQXVyNDg4NjY5OTQ@._V1_SX300.jpg","81","7.2","14,475","tt6016744","movie",NA,NA,NA,NA,"7.2/10","81/100","97%",NA,NA,NA,NA
"Best Documentary Feature","Winner","Pippa Ehrlich, James Reed, Craig Foster","93-2021","tt12888462","My Octopus Teacher","nm11813828","Pippa Ehrlich",NA,NA,"My Octopus Teacher",2020,"TV-G","07 Sep 2020","85 min","Documentary","Pippa Ehrlich, James Reed","Pippa Ehrlich, James Reed","Craig Foster, Tom Foster","A filmmaker forges an unusual friendship with an octopus living in a South African kelp forest, learning as the animal shares the mysteries of her world.","English","South Africa","Won 1 Oscar. 11 wins & 14 nominations total","https://m.media-amazon.com/images/M/MV5BZWZlODNlYWUtZjY2Ni00YzdiLTkwNmEtZmY5MmY1MDI0YWQyXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg","82","8.1","48,641","tt12888462","movie",NA,NA,NA,NA,"8.1/10","82/100","93%",7,2021-07-09,NA,NA
"Best Documentary Feature","Winner","Pippa Ehrlich, James Reed, Craig Foster","93-2021","tt12888462","My Octopus Teacher","nm1624755","James Reed",NA,NA,"My Octopus Teacher",2020,"TV-G","07 Sep 2020","85 min","Documentary","Pippa Ehrlich, James Reed","Pippa Ehrlich, James Reed","Craig Foster, Tom Foster","A filmmaker forges an unusual friendship with an octopus living in a South African kelp forest, learning as the animal shares the mysteries of her world.","English","South Africa","Won 1 Oscar. 11 wins & 14 nominations total","https://m.media-amazon.com/images/M/MV5BZWZlODNlYWUtZjY2Ni00YzdiLTkwNmEtZmY5MmY1MDI0YWQyXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg","82","8.1","48,641","tt12888462","movie",NA,NA,NA,NA,"8.1/10","82/100","93%",7,2021-07-09,NA,NA
"Best Documentary Feature","Winner","Pippa Ehrlich, James Reed, Craig Foster","93-2021","tt12888462","My Octopus Teacher","nm0287741","Craig Foster",NA,NA,"My Octopus Teacher",2020,"TV-G","07 Sep 2020","85 min","Documentary","Pippa Ehrlich, James Reed","Pippa Ehrlich, James Reed","Craig Foster, Tom Foster","A filmmaker forges an unusual friendship with an octopus living in a South African kelp forest, learning as the animal shares the mysteries of her world.","English","South Africa","Won 1 Oscar. 11 wins & 14 nominations total","https://m.media-amazon.com/images/M/MV5BZWZlODNlYWUtZjY2Ni00YzdiLTkwNmEtZmY5MmY1MDI0YWQyXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_SX300.jpg","82","8.1","48,641","tt12888462","movie",NA,NA,NA,NA,"8.1/10","82/100","93%",7,2021-07-09,NA,NA
"Best Documentary Feature",NA,"Alexander Nanau, Bianca Oana","93-2021","tt10706602","Collective","nm1681049","Alexander Nanau",NA,NA,"Collective",2019,"Not Rated","20 Nov 2020","109 min","Documentary, Crime","Alexander Nanau","Alexander Nanau, Antoaneta Opris","Dan Alexandru Condrea, Liviu Iolu, Razvan Lutac","Director Alexander Nanau follows a crack team of investigators at the Romanian newspaper Gazeta Sporturilor as they try to uncover a vast health-care fraud that enriched moguls and politicians and led to the deaths of innocent citize","Romanian, English","Romania, Luxembourg, Germany","Nominated for 2 Oscars. 35 wins & 52 nominations total","https://m.media-amazon.com/images/M/MV5BNDc5MTA2ZjgtOWU4OC00YjU4LTk3ZGUtYmMwZjRhODJiYTdiXkEyXkFqcGdeQXVyMTA2MDU0NjM5._V1_SX300.jpg","95","8.2","11,205","tt10706602","movie",NA,NA,NA,NA,"8.2/10","95/100","99%",NA,NA,NA,NA
"Best Documentary Feature",NA,"Alexander Nanau, Bianca Oana","93-2021","tt10706602","Collective","nm4290702","Bianca Oana",NA,NA,"Collective",2019,"Not Rated","20 Nov 2020","109 min","Documentary, Crime","Alexander Nanau","Alexander Nanau, Antoaneta Opris","Dan Alexandru Condrea, Liviu Iolu, Razvan Lutac","Director Alexander Nanau follows a crack team of investigators at the Romanian newspaper Gazeta Sporturilor as they try to uncover a vast health-care fraud that enriched moguls and politicians and led to the deaths of innocent citize","Romanian, English","Romania, Luxembourg, Germany","Nominated for 2 Oscars. 35 wins & 52 nominations total","https://m.media-amazon.com/images/M/MV5BNDc5MTA2ZjgtOWU4OC00YjU4LTk3ZGUtYmMwZjRhODJiYTdiXkEyXkFqcGdeQXVyMTA2MDU0NjM5._V1_SX300.jpg","95","8.2","11,205","tt10706602","movie",NA,NA,NA,NA,"8.2/10","95/100","99%",NA,NA,NA,NA
"Best Documentary Feature",NA,"Nicole Newnham, James Lebrecht (as Jim Lebrecht), Sara Bolder","93-2021","tt8923484","Crip Camp","nm1011820","Nicole Newnham",NA,NA,"Crip Camp",2020,"R","25 Mar 2020","106 min","Documentary, History","James Lebrecht, Nicole Newnham","James Lebrecht, Nicole Newnham, David Radcliff","James Lebrecht, Lionel Je'Woodyard, Joseph O'Conor","Down the road from Woodstock, a revolution blossomed at a ramshackle summer camp for teenagers with disabilities, transforming their lives and igniting a landmark movement.","English","United States","Nominated for 1 Oscar. 11 wins & 34 nominations total","https://m.media-amazon.com/images/M/MV5BMTNlMDI3MGYtY2FmNy00ZDdmLTkzZDMtMDg1MWYyM2M4YzQxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg","86","7.7","7,132","tt8923484","movie",NA,NA,NA,NA,"7.7/10","86/100","100%",NA,NA,NA,NA
"Best Documentary Feature",NA,"Nicole Newnham, James Lebrecht (as Jim Lebrecht), Sara Bolder","93-2021","tt8923484","Crip Camp","nm0495898","James Lebrecht",NA,NA,"Crip Camp",2020,"R","25 Mar 2020","106 min","Documentary, History","James Lebrecht, Nicole Newnham","James Lebrecht, Nicole Newnham, David Radcliff","James Lebrecht, Lionel Je'Woodyard, Joseph O'Conor","Down the road from Woodstock, a revolution blossomed at a ramshackle summer camp for teenagers with disabilities, transforming their lives and igniting a landmark movement.","English","United States","Nominated for 1 Oscar. 11 wins & 34 nominations total","https://m.media-amazon.com/images/M/MV5BMTNlMDI3MGYtY2FmNy00ZDdmLTkzZDMtMDg1MWYyM2M4YzQxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg","86","7.7","7,132","tt8923484","movie",NA,NA,NA,NA,"7.7/10","86/100","100%",NA,NA,NA,NA
"Best Documentary Feature",NA,"Nicole Newnham, James Lebrecht (as Jim Lebrecht), Sara Bolder","93-2021","tt8923484","Crip Camp","nm0092781","Sara Bolder",NA,NA,"Crip Camp",2020,"R","25 Mar 2020","106 min","Documentary, History","James Lebrecht, Nicole Newnham","James Lebrecht, Nicole Newnham, David Radcliff","James Lebrecht, Lionel Je'Woodyard, Joseph O'Conor","Down the road from Woodstock, a revolution blossomed at a ramshackle summer camp for teenagers with disabilities, transforming their lives and igniting a landmark movement.","English","United States","Nominated for 1 Oscar. 11 wins & 34 nominations total","https://m.media-amazon.com/images/M/MV5BMTNlMDI3MGYtY2FmNy00ZDdmLTkzZDMtMDg1MWYyM2M4YzQxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg","86","7.7","7,132","tt8923484","movie",NA,NA,NA,NA,"7.7/10","86/100","100%",NA,NA,NA,NA
"Best Documentary Feature",NA,"Maite Alberdi, Marcela Santibanez (as Marcela SantibÃ¡Ã±ez)","93-2021","tt11394298","The Mole Agent","nm3073146","Maite Alberdi",NA,NA,"The Mole Agent",2020,"Not Rated","01 Sep 2020","84 min","Documentary","Maite Alberdi","Maite Alberdi","Sergio Chamy, Romulo Aitken, Marta Olivares","A private investigator in Chile hires someone to work as a mole at a retirement home where a client of his suspects the caretakers of elder abuse.","Spanish","Chile, United States, Germany, Netherlands, Spain","Nominated for 1 Oscar. 11 wins & 24 nominations total","https://m.media-amazon.com/images/M/MV5BMzI1NDk4NTYtNzZjNy00MjA5LWE2MTQtOTU1ZjA4OTc4MWM5XkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_SX300.jpg","69","7.6","8,018","tt11394298","movie",NA,NA,NA,NA,"7.6/10","69/100","95%",NA,NA,NA,NA
"Best Documentary Feature",NA,"Maite Alberdi, Marcela Santibanez (as Marcela SantibÃ¡Ã±ez)","93-2021","tt11394298","The Mole Agent","nm5337246","Marcela Santibanez",NA,NA,"The Mole Agent",2020,"Not Rated","01 Sep 2020","84 min","Documentary","Maite Alberdi","Maite Alberdi","Sergio Chamy, Romulo Aitken, Marta Olivares","A private investigator in Chile hires someone to work as a mole at a retirement home where a client of his suspects the caretakers of elder abuse.","Spanish","Chile, United States, Germany, Netherlands, Spain","Nominated for 1 Oscar. 11 wins & 24 nominations total","https://m.media-amazon.com/images/M/MV5BMzI1NDk4NTYtNzZjNy00MjA5LWE2MTQtOTU1ZjA4OTc4MWM5XkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_SX300.jpg","69","7.6","8,018","tt11394298","movie",NA,NA,NA,NA,"7.6/10","69/100","95%",NA,NA,NA,NA
"Best Documentary Feature",NA,"Garrett Bradley, Lauren Domino, Kellen Quinn","93-2021","tt11416746","Time","nm3797834","Garrett Bradley",NA,NA,"Time",2020,"PG-13","16 Oct 2020","81 min","Documentary, Biography","Garrett Bradley","N/A","Rob Rich II, Fox Rich, Laurence M. Rich","Fox Rich fights for the release of her husband, Rob, who is serving a 60-year sentence in prison.","English","United States","Nominated for 1 Oscar. 28 wins & 49 nominations total","https://m.media-amazon.com/images/M/MV5BNmNjMTg5M2QtNTMxZS00ZjQxLWFjNTgtZTIxZTQ5OTI2NGJjXkEyXkFqcGdeQXVyODE0OTU5Nzg@._V1_SX300.jpg","91","6.9","5,591","tt11416746","movie",NA,NA,NA,NA,"6.9/10","91/100","98%",NA,NA,"Prime","Documentary"
"Best Documentary Feature",NA,"Garrett Bradley, Lauren Domino, Kellen Quinn","93-2021","tt11416746","Time","nm6156086","Lauren Domino",NA,NA,"Time",2020,"PG-13","16 Oct 2020","81 min","Documentary, Biography","Garrett Bradley","N/A","Rob Rich II, Fox Rich, Laurence M. Rich","Fox Rich fights for the release of her husband, Rob, who is serving a 60-year sentence in prison.","English","United States","Nominated for 1 Oscar. 28 wins & 49 nominations total","https://m.media-amazon.com/images/M/MV5BNmNjMTg5M2QtNTMxZS00ZjQxLWFjNTgtZTIxZTQ5OTI2NGJjXkEyXkFqcGdeQXVyODE0OTU5Nzg@._V1_SX300.jpg","91","6.9","5,591","tt11416746","movie",NA,NA,NA,NA,"6.9/10","91/100","98%",NA,NA,"Prime","Documentary"
"Best Documentary Feature",NA,"Garrett Bradley, Lauren Domino, Kellen Quinn","93-2021","tt11416746","Time","nm2062930","Kellen Quinn",NA,NA,"Time",2020,"PG-13","16 Oct 2020","81 min","Documentary, Biography","Garrett Bradley","N/A","Rob Rich II, Fox Rich, Laurence M. Rich","Fox Rich fights for the release of her husband, Rob, who is serving a 60-year sentence in prison.","English","United States","Nominated for 1 Oscar. 28 wins & 49 nominations total","https://m.media-amazon.com/images/M/MV5BNmNjMTg5M2QtNTMxZS00ZjQxLWFjNTgtZTIxZTQ5OTI2NGJjXkEyXkFqcGdeQXVyODE0OTU5Nzg@._V1_SX300.jpg","91","6.9","5,591","tt11416746","movie",NA,NA,NA,NA,"6.9/10","91/100","98%",NA,NA,"Prime","Documentary"
"Best Documentary Feature",NA,"Jessica Kingdon, Kira Simon-Kennedy, Nathan Truesdell","94-2022","tt14505430","Ascension","nm4398489","Jessica Kingdon",NA,NA,"Ascension",2021,"N/A","15 Nov 2021","97 min","Documentary","Jessica Kingdon","N/A","N/A","The absorbingly cinematic Ascension explores the pursuit of the ""Chinese Dream."" This observational documentary presents a contemporary vision of China that prioritizes productivity and innovation above all.","Mandarin","China","6 wins & 23 nominations","https://m.media-amazon.com/images/M/MV5BODY3M2Q2MzAtZDAxMS00ODdiLTkwNDQtYWQ3YzU0YmRkYmQyXkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_SX300.jpg","82","7.2","550","tt14505430","movie",NA,NA,NA,NA,"7.2/10","82/100","98%",9,2022-02-21,NA,NA
"Best Documentary Feature",NA,"Jessica Kingdon, Kira Simon-Kennedy, Nathan Truesdell","94-2022","tt14505430","Ascension","nm5325825","Kira Simon-Kennedy",NA,NA,"Ascension",2021,"N/A","15 Nov 2021","97 min","Documentary","Jessica Kingdon","N/A","N/A","The absorbingly cinematic Ascension explores the pursuit of the ""Chinese Dream."" This observational documentary presents a contemporary vision of China that prioritizes productivity and innovation above all.","Mandarin","China","6 wins & 23 nominations","https://m.media-amazon.com/images/M/MV5BODY3M2Q2MzAtZDAxMS00ODdiLTkwNDQtYWQ3YzU0YmRkYmQyXkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_SX300.jpg","82","7.2","550","tt14505430","movie",NA,NA,NA,NA,"7.2/10","82/100","98%",9,2022-02-21,NA,NA
"Best Documentary Feature",NA,"Jessica Kingdon, Kira Simon-Kennedy, Nathan Truesdell","94-2022","tt14505430","Ascension","nm1909515","Nathan Truesdell",NA,NA,"Ascension",2021,"N/A","15 Nov 2021","97 min","Documentary","Jessica Kingdon","N/A","N/A","The absorbingly cinematic Ascension explores the pursuit of the ""Chinese Dream."" This observational documentary presents a contemporary vision of China that prioritizes productivity and innovation above all.","Mandarin","China","6 wins & 23 nominations","https://m.media-amazon.com/images/M/MV5BODY3M2Q2MzAtZDAxMS00ODdiLTkwNDQtYWQ3YzU0YmRkYmQyXkEyXkFqcGdeQXVyMTAyMjQ3NzQ1._V1_SX300.jpg","82","7.2","550","tt14505430","movie",NA,NA,NA,NA,"7.2/10","82/100","98%",9,2022-02-21,NA,NA
"Best Documentary Feature",NA,"Stanley Nelson, Traci Curry","94-2022","tt12482898","Attica","nm0625747","Stanley Nelson",NA,NA,"Attica",2021,"N/A","27 Jan 2022","120 min","Documentary","Traci Curry, Stanley Nelson","Stanley Nelson","Richard Nixon, Nelson Rockefeller, George Che Nieves","This unnervingly vivid dive into the 1971 uprising from Emmy® winning director Stanley Nelson sheds new light on the enduring violence and racism of the prison system and highlights the urgent, ongoing need for reform 50 years later.","N/A","N/A","1 win & 4 nominations","https://m.media-amazon.com/images/M/MV5BMzJjZDQ0YTktMGFmYS00ZjI1LTkwZDQtN2E2NDFmOWMxODk5XkEyXkFqcGdeQXVyOTA3MTMyOTk@._V1_SX300.jpg","88","7.4","426","tt12482898","movie",NA,NA,NA,NA,"7.4/10","88/100","98%",7,2022-03-11,"Prime","Documentary"
"Best Documentary Feature",NA,"Stanley Nelson, Traci Curry","94-2022","tt12482898","Attica","nm3055381","Traci Curry",NA,NA,"Attica",2021,"N/A","27 Jan 2022","120 min","Documentary","Traci Curry, Stanley Nelson","Stanley Nelson","Richard Nixon, Nelson Rockefeller, George Che Nieves","This unnervingly vivid dive into the 1971 uprising from Emmy® winning director Stanley Nelson sheds new light on the enduring violence and racism of the prison system and highlights the urgent, ongoing need for reform 50 years later.","N/A","N/A","1 win & 4 nominations","https://m.media-amazon.com/images/M/MV5BMzJjZDQ0YTktMGFmYS00ZjI1LTkwZDQtN2E2NDFmOWMxODk5XkEyXkFqcGdeQXVyOTA3MTMyOTk@._V1_SX300.jpg","88","7.4","426","tt12482898","movie",NA,NA,NA,NA,"7.4/10","88/100","98%",7,2022-03-11,"Prime","Documentary"
"Best Documentary Feature",NA,"Jonas Poher Rasmussen, Monica HellstrÃ¸m, Signe Byrge SÃ¸rensen, Charlotte de La Gournerie","94-2022","tt8430054","Flee","nm1853542","Jonas Poher Rasmussen",NA,NA,"Flee",2021,"PG-13","17 Jun 2021","89 min","Documentary, Animation","Jonas Poher Rasmussen","Amin Nawabi, Jonas Poher Rasmussen","Daniel Karimyar, Fardin Mijdzadeh, Milad Eskandari","FLEE tells the extraordinary true story of a man, Amin, on the verge of marriage which compels him to reveal his hidden past for the first time.","Danish, English, Dari, Russian, Swedish","Denmark, Sweden, Norway, France, United States, Spain, Italy, United Kingdom","62 wins & 121 nominations","https://m.media-amazon.com/images/M/MV5BMTBmYzU0NWQtMmE3NC00MTEyLWJlMDktOGIzYTlmZjJlNDZhXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg","90","8.1","2,479","tt8430054","movie",NA,NA,NA,NA,"8.1/10","90/100","98%",9,2021-12-02,NA,NA
"Best Documentary Feature",NA,"Jonas Poher Rasmussen, Monica HellstrÃ¸m, Signe Byrge SÃ¸rensen, Charlotte de La Gournerie","94-2022","tt8430054","Flee","nm1445547","Monica Hellstrøm",NA,NA,"Flee",2021,"PG-13","17 Jun 2021","89 min","Documentary, Animation","Jonas Poher Rasmussen","Amin Nawabi, Jonas Poher Rasmussen","Daniel Karimyar, Fardin Mijdzadeh, Milad Eskandari","FLEE tells the extraordinary true story of a man, Amin, on the verge of marriage which compels him to reveal his hidden past for the first time.","Danish, English, Dari, Russian, Swedish","Denmark, Sweden, Norway, France, United States, Spain, Italy, United Kingdom","62 wins & 121 nominations","https://m.media-amazon.com/images/M/MV5BMTBmYzU0NWQtMmE3NC00MTEyLWJlMDktOGIzYTlmZjJlNDZhXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg","90","8.1","2,479","tt8430054","movie",NA,NA,NA,NA,"8.1/10","90/100","98%",9,2021-12-02,NA,NA
